Simulated discharge at the outlet at every model timestep.
Date_yyyy-mm-dd_hours(iso8601format),Time(hours),Outlet_Discharge(m3/s)
1977-10-05T22:40:20,118.67239,.12755
1977-10-05T22:43:26,118.72411,.13353
1977-10-05T22:46:33,118.77584,.13964
1977-10-05T22:49:39,118.82756,.14586
1977-10-05T22:52:45,118.87928,.15219
1977-10-05T22:55:51,118.93100,.15864
1977-10-05T22:58:57,118.98272,.16522
1977-10-05T23:01:59,119.03330,.17205
1977-10-05T23:04:59,119.08330,.17909
1977-10-05T23:07:59,119.13330,.18626
1977-10-05T23:10:59,119.18330,.19356
1977-10-05T23:13:59,119.23330,.20099
1977-10-05T23:16:59,119.28330,.20856
1977-10-05T23:19:59,119.33330,.21626
1977-10-05T23:22:59,119.38330,.22410
1977-10-05T23:25:59,119.43330,.23208
1977-10-05T23:28:59,119.48330,.24020
1977-10-05T23:31:59,119.53330,.24847
1977-10-05T23:34:59,119.58330,.25688
1977-10-05T23:37:59,119.63330,.26544
1977-10-05T23:40:59,119.68330,.27415
1977-10-05T23:43:59,119.73330,.28301
1977-10-05T23:46:59,119.78330,.29203
1977-10-05T23:49:59,119.83330,.30120
1977-10-05T23:52:59,119.88330,.31053
1977-10-05T23:55:59,119.93330,.32002
1977-10-05T23:58:59,119.98330,.32968
1977-10-06T00:01:59,120.03330,.33948
1977-10-06T00:04:59,120.08330,.34944
1977-10-06T00:07:59,120.13330,.35956
1977-10-06T00:10:59,120.18330,.36986
1977-10-06T00:13:59,120.23330,.38033
1977-10-06T00:16:59,120.28330,.39098
1977-10-06T00:19:59,120.33330,.40181
1977-10-06T00:22:59,120.38330,.41281
1977-10-06T00:25:59,120.43330,.42400
1977-10-06T00:28:59,120.48330,.43538
1977-10-06T00:31:59,120.53330,.44694
1977-10-06T00:34:59,120.58330,.45871
1977-10-06T00:37:59,120.63330,.47070
1977-10-06T00:40:59,120.68330,.48293
1977-10-06T00:43:59,120.73330,.49544
1977-10-06T00:46:59,120.78330,.50826
1977-10-06T00:49:59,120.83330,.52143
1977-10-06T00:52:59,120.88330,.53499
1977-10-06T00:55:59,120.93330,.54901
1977-10-06T00:58:59,120.98330,.56352
1977-10-06T01:01:59,121.03330,.57857
1977-10-06T01:04:59,121.08330,.59422
1977-10-06T01:07:59,121.13330,.61054
1977-10-06T01:10:59,121.18330,.62760
1977-10-06T01:13:59,121.23330,.64549
1977-10-06T01:16:59,121.28330,.66428
1977-10-06T01:19:59,121.33330,.68408
1977-10-06T01:22:59,121.38330,.70500
1977-10-06T01:25:59,121.43330,.72715
1977-10-06T01:28:59,121.48330,.75069
1977-10-06T01:31:59,121.53330,.77579
1977-10-06T01:34:59,121.58330,.80263
1977-10-06T01:37:59,121.63330,.83148
1977-10-06T01:40:59,121.68330,.86263
1977-10-06T01:43:59,121.73330,.89648
1977-10-06T01:46:59,121.78330,.93353
1977-10-06T01:49:59,121.83330,.97446
1977-10-06T01:52:59,121.88330,1.02018
1977-10-06T01:55:59,121.93330,1.07193
1977-10-06T01:58:59,121.98330,1.13142
1977-10-06T02:01:59,122.03330,1.20104
1977-10-06T02:04:59,122.08330,1.28412
1977-10-06T02:07:59,122.13330,1.38531
1977-10-06T02:10:59,122.18330,1.51111
1977-10-06T02:13:59,122.23330,1.67053
1977-10-06T02:16:59,122.28330,1.87593
1977-10-06T02:19:59,122.33330,2.14409
1977-10-06T02:22:59,122.38330,2.49746
1977-10-06T02:25:59,122.43330,2.96553
1977-10-06T02:28:59,122.48330,3.58625
1977-10-06T02:31:59,122.53330,4.40735
1977-10-06T02:34:59,122.58330,5.48715
1977-10-06T02:37:59,122.63330,6.89486
1977-10-06T02:40:59,122.68330,8.71014
1977-10-06T02:43:59,122.73330,11.02155
1977-10-06T02:46:59,122.78330,13.92470
1977-10-06T02:49:59,122.83330,17.51955
1977-10-06T02:52:59,122.88330,21.90818
1977-10-06T02:55:59,122.93330,27.19251
1977-10-06T02:58:59,122.98330,33.47244
1977-10-06T03:01:59,123.03330,40.84464
1977-10-06T03:04:59,123.08330,49.40027
1977-10-06T03:07:59,123.13330,59.22482
1977-10-06T03:10:59,123.18330,70.39449
1977-10-06T03:13:59,123.23330,82.97395
1977-10-06T03:16:59,123.28330,97.01095
1977-10-06T03:19:59,123.33330,112.53173
1977-10-06T03:22:59,123.38330,129.53536
1977-10-06T03:25:59,123.43330,147.98633
1977-10-06T03:28:59,123.48330,167.80843
1977-10-06T03:31:59,123.53330,188.87808
1977-10-06T03:34:59,123.58330,211.01706
1977-10-06T03:37:59,123.63330,233.98482
1977-10-06T03:40:59,123.68330,257.46367
1977-10-06T03:43:59,123.73330,280.90561
1977-10-06T03:46:59,123.78330,304.94454
1977-10-06T03:49:59,123.83330,330.24853
1977-10-06T03:52:59,123.88330,356.35392
1977-10-06T03:55:59,123.93330,383.09744
1977-10-06T03:58:59,123.98330,410.32716
1977-10-06T04:01:59,124.03330,437.87479
1977-10-06T04:04:59,124.08330,465.55216
1977-10-06T04:07:59,124.13330,493.15955
1977-10-06T04:10:59,124.18330,520.49999
1977-10-06T04:13:59,124.23330,547.39385
1977-10-06T04:16:59,124.28330,573.69182
1977-10-06T04:19:59,124.33330,599.33713
1977-10-06T04:22:59,124.38330,624.21862
1977-10-06T04:25:59,124.43330,648.26432
1977-10-06T04:28:59,124.48330,671.44707
1977-10-06T04:31:59,124.53330,693.76357
1977-10-06T04:34:59,124.58330,715.22591
1977-10-06T04:37:59,124.63330,735.85935
1977-10-06T04:40:59,124.68330,755.69989
1977-10-06T04:43:59,124.73330,774.79151
1977-10-06T04:46:59,124.78330,793.18355
1977-10-06T04:49:59,124.83330,810.92856
1977-10-06T04:52:59,124.88330,828.08050
1977-10-06T04:55:59,124.93330,844.69330
1977-10-06T04:58:59,124.98330,860.81986
1977-10-06T05:02:08,125.03580,877.26765
1977-10-06T05:05:27,125.09092,894.07563
1977-10-06T05:08:55,125.14881,911.28032
1977-10-06T05:12:34,125.20958,928.91882
1977-10-06T05:16:24,125.27340,947.02406
1977-10-06T05:20:25,125.34040,965.61976
1977-10-06T05:24:38,125.41076,984.71566
1977-10-06T05:29:04,125.48463,1004.30373
1977-10-06T05:33:43,125.56219,1024.35583
1977-10-06T05:38:37,125.64364,1044.82283
1977-10-06T05:43:44,125.72916,1065.63497
1977-10-06T05:49:08,125.81895,1086.70348
1977-10-06T05:54:47,125.91323,1107.92283
1977-10-06T06:00:44,126.01223,1129.11108
1977-10-06T06:06:58,126.11617,1149.66632
1977-10-06T06:13:31,126.22532,1169.28485
1977-10-06T06:20:23,126.33992,1187.54414
1977-10-06T06:27:36,126.46025,1204.04342
1977-10-06T06:35:11,126.58660,1218.43025
1977-10-06T06:43:09,126.71926,1230.39851
1977-10-06T06:51:30,126.85856,1239.64995
1977-10-06T07:00:17,127.00482,1245.83379
1977-10-06T07:09:30,127.15840,1248.45794
1977-10-06T07:19:10,127.31965,1246.95674
1977-10-06T07:29:20,127.48897,1240.71120
1977-10-06T07:40:00,127.66676,1229.16949
1977-10-06T07:51:12,127.85343,1211.98840
1977-10-06T08:02:57,128.04944,1189.14141
1977-10-06T08:15:18,128.25524,1160.89254
1977-10-06T08:28:16,128.47134,1127.86374
1977-10-06T08:41:53,128.69824,1090.76165
1977-10-06T08:56:11,128.93649,1050.24496
1977-10-06T09:11:11,129.18665,1006.76326
1977-10-06T09:26:57,129.44932,960.47757
1977-10-06T09:43:30,129.72512,911.18491
1977-10-06T10:00:52,130.01471,858.57281
1977-10-06T10:19:07,130.31878,802.64573
1977-10-06T10:38:16,130.63805,743.98335
1977-10-06T10:58:23,130.97329,683.75031
1977-10-06T11:19:31,131.32529,623.27109
1977-10-06T11:41:41,131.69489,563.90198
1977-10-06T12:04:58,132.08297,506.73529
1977-10-06T12:29:25,132.49045,452.51478
1977-10-06T12:55:05,132.91831,401.83982
1977-10-06T13:22:03,133.36756,355.09013
1977-10-06T13:50:21,133.83927,312.35717
1977-10-06T14:20:04,134.33457,273.63980
1977-10-06T14:51:16,134.85463,238.83154
1977-10-06T15:24:02,135.40070,207.75971
1977-10-06T15:58:26,135.97407,180.19741
1977-10-06T16:34:33,136.57611,155.88462
1977-10-06T17:12:29,137.20825,134.52844
1977-10-06T17:52:19,137.87200,115.82949
1977-10-06T18:34:08,138.56893,99.51662
1977-10-06T19:14:21,139.23926,86.51291
1977-10-06T19:29:51,139.49774,82.18489
1977-10-06T19:45:22,139.75621,77.91453
1977-10-06T20:01:39,140.02762,73.72499
1977-10-06T20:18:45,140.31259,69.52949
1977-10-06T20:36:42,140.61181,65.42679
1977-10-06T20:55:33,140.92599,61.42969
